"File exported from UTC Confirmations Portal on December 10, 2020, 12:06 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format: MM/DD/YYYY,"List Separator: Comma (,)"

** INSTRUCTIONS:,"Please only edit Columns M-O below row 12. All columns must be present and do not duplicate or delete columns. Any rows other than 11 and 12 may be  removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format must be MM/DD/YYYY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_TYPE,ORDER_ID,ITEM_ID,SCH_LINE,REVISION_LVL,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS,CONTRACT_DPAS,CHANGE_DESCRIPTION,LAST_SUPPLIER_UPDATE
DPAS,1022362-3,8,ZLTA,H117214A,1170,6225,-,2719,02/11/2021,02/11/2021,COMMITTED,02/11/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||N00019-18-C-1021|DO-A1|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
,819750-1,2,ZLTA,H117214A,1280,631,-,2701,07/12/2021,07/12/2021,COMMITTED,07/12/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,783005-102,1,ZLTA,H117214A,1270,379,G,2701,09/17/2021,09/17/2021,COMMITTED,09/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,783005-102,1,ZLTA,H117214A,1270,333,G,2701,09/17/2021,09/17/2021,COMMITTED,09/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,818366-4,1,ZLTA,H117214A,1260,2470,C,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,813494-2,1,ZLTA,H117214A,1220,1151,A,2701,03/06/2023,03/06/2023,COMMITTED,03/06/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,813494-2,1,ZLTA,H117214A,1220,1106,A,2701,10/25/2022,10/25/2022,COMMITTED,10/25/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,813494-2,2,ZLTA,H117214A,1220,1101,A,2701,10/07/2022,10/07/2022,COMMITTED,10/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,813494-2,2,ZLTA,H117214A,1220,1092,A,2701,05/06/2022,05/06/2022,COMMITTED,05/06/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1022362-3,4,ZLTA,H117214A,1170,6335,-,2719,01/06/2022,01/06/2022,COMMITTED,01/06/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1022362-3,42,ZLTA,H117214A,1170,6318,-,2719,06/30/2021,06/30/2021,COMMITTED,06/30/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|22.0||N00019-18-C-1021|DO-A1|N|20.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1022362-3,12,ZLTA,H117214A,1170,6317,-,2719,08/19/2021,08/19/2021,COMMITTED,08/19/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|12.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1022362-3,5,ZLTA,H117214A,1170,6316,-,2719,10/28/2021,10/28/2021,COMMITTED,10/28/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|5.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1022362-3,7,ZLTA,H117214A,1170,6315,-,2719,09/30/2021,09/30/2021,COMMITTED,09/30/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1022362-3,7,ZLTA,H117214A,1170,6314,-,2719,10/15/2021,10/15/2021,COMMITTED,10/15/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1022362-3,8,ZLTA,H117214A,1170,6313,-,2719,01/06/2022,01/06/2022,COMMITTED,01/06/2022,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
,1022362-3,8,ZLTA,H117214A,1170,6297,-,2719,03/31/2021,03/31/2021,COMMITTED,03/31/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1022362-3,8,ZLTA,H117214A,1170,6296,-,2719,11/16/2021,11/16/2021,COMMITTED,11/16/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
,1022362-3,6,ZLTA,H117214A,1170,6377,-,2719,01/06/2022,01/06/2022,COMMITTED,01/06/2022,,,,Commit date has been provided. Thank you!,2020-12-08
,1022362-3,6,ZLTA,H117214A,1170,6376,-,2719,01/20/2022,01/20/2022,COMMITTED,01/20/2022,,,,Commit date has been provided. Thank you!,2020-12-08
,1022362-3,7,ZLTA,H117214A,1170,6375,-,2719,02/03/2022,02/03/2022,UNCOMMITTED,02/03/2022,,,,Please provide a commit date.,
,813494-2,4,ZLTA,H117214A,1220,1163,A,2701,12/01/2022,12/01/2022,COMMITTED,12/01/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007645-1,8,ZLTA,H117214A,1210,446,-,2702,01/15/2021,01/15/2021,COMMITTED,01/15/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007645-1,2,ZLTA,H117214A,1210,443,-,2702,06/07/2021,06/07/2021,COMMITTED,06/07/2021,,,N00019-18-C-1037|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,8,ZLTA,H117214A,1110,5872,A,2719,09/03/2021,09/03/2021,COMMITTED,09/03/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,8,ZLTA,H117214A,1110,5871,A,2719,09/20/2021,09/20/2021,COMMITTED,09/20/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,8,ZLTA,H117214A,1110,5870,A,2719,10/04/2021,10/04/2021,COMMITTED,10/04/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,5,ZLTA,H117214A,1110,5823,A,2719,02/24/2021,02/24/2021,CHANGED,02/24/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|4.0||N00019-17-C-0020|DO-A1|N|1.0||,Please provide a commit date.,2020-12-08
DPAS,1012546-1,8,ZLTA,H117214A,1110,5822,A,2719,03/10/2021,03/10/2021,CHANGED,03/10/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|8.0||N00019-18-C-1021|DO-A1|N|1.0||,Please provide a commit date.  The quantity has changed from 9 to 8.,2020-12-08
DPAS,1012546-1,12,ZLTA,H117214A,1110,5821,A,2719,04/05/2021,04/05/2021,COMMITTED,04/05/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|12.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1008018-1,5,ZLTA,H117214A,1130,4626,B,2701,11/04/2021,11/04/2021,COMMITTED,11/04/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|2.0||N00019-17-C-0020|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1008018-1,6,ZLTA,H117214A,1130,4579,B,2701,09/28/2021,09/28/2021,COMMITTED,09/28/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|6.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1008018-1,2,ZLTA,H117214A,1130,4578,B,2701,08/30/2021,08/30/2021,COMMITTED,08/30/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1008018-1,7,ZLTA,H117214A,1130,4577,B,2701,06/14/2021,06/14/2021,COMMITTED,06/14/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1008018-1,7,ZLTA,H117214A,1130,4576,B,2701,03/29/2021,03/29/2021,COMMITTED,03/29/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
,1012546-1,2,ZLTA,H117214A,1110,5900,A,2719,11/29/2021,11/29/2021,COMMITTED,11/29/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1012546-1,12,ZLTA,H117214A,1110,5895,A,2719,10/08/2021,10/08/2021,COMMITTED,10/08/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1012546-1,18,ZLTA,H117214A,1110,5894,A,2719,11/01/2021,11/01/2021,COMMITTED,11/01/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1012546-1,6,ZLTA,H117214A,1110,5890,A,2719,10/25/2021,10/25/2021,COMMITTED,10/25/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,10,ZLTA,H117214A,1110,5875,A,2719,07/26/2021,07/26/2021,COMMITTED,07/26/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|10.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,16,ZLTA,H117214A,1110,5874,A,2719,08/09/2021,08/09/2021,COMMITTED,08/09/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|8.0||N00019-18-C-1021|DO-A1|N|8.0||IN ANTICIPATION OF A GOVERNMENT CONTRACT|UN-RAT|N|1.0||N00019-17-C-0020|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,8,ZLTA,H117214A,1110,5873,A,2719,08/27/2021,08/27/2021,COMMITTED,08/27/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,9,ZLTA,H117214A,1110,5814,A,2719,02/12/2021,02/12/2021,CHANGED,02/12/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|4.0||N00019-17-C-0020|DO-A1|N|1.0||N00019-18-C-1021|DO-A1|N|4.0||,Please provide a commit date.,2020-12-08
DPAS,1012546-1,8,ZLTA,H117214A,1110,5834,A,2719,06/09/2021,06/09/2021,COMMITTED,06/09/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,11,ZLTA,H117214A,1110,5833,A,2719,07/07/2021,07/07/2021,COMMITTED,07/07/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|11.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,4,ZLTA,H117214A,1110,5815,A,2719,02/10/2021,02/10/2021,CHANGED,02/10/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|1.0||N00019-18-C-1021|DO-A1|N|7.0||,Please provide a commit date.,2020-12-08
DPAS,1012546-1,12,ZLTA,H117214A,1110,5813,A,2719,03/19/2021,03/19/2021,COMMITTED,03/19/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|8.0||N00019-17-C-0020|DO-A1|N|1.0||N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,9,ZLTA,H117214A,1110,5812,A,2719,04/26/2021,04/26/2021,COMMITTED,04/26/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|9.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,14,ZLTA,H117214A,1110,5811,A,2719,05/10/2021,05/10/2021,COMMITTED,05/10/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|14.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,10,ZLTA,H117214A,1110,5810,A,2719,06/23/2021,06/23/2021,COMMITTED,06/23/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|10.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1012546-1,11,ZLTA,H117214A,1110,5809,A,2719,07/21/2021,07/21/2021,COMMITTED,07/21/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|11.0||,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,4,ZLTA,H117214A,1140,6663,C,2701,09/01/2021,09/01/2021,COMMITTED,09/01/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6661,C,2701,08/18/2021,08/18/2021,COMMITTED,08/18/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6660,C,2701,07/15/2021,07/15/2021,COMMITTED,07/15/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6659,C,2701,07/08/2021,07/08/2021,COMMITTED,07/08/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,6,ZLTA,H117214A,1140,6657,C,2701,06/16/2021,06/16/2021,COMMITTED,06/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6655,C,2701,06/10/2021,06/10/2021,COMMITTED,06/10/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,5,ZLTA,H117214A,1140,6653,C,2701,04/29/2021,04/29/2021,COMMITTED,04/29/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,4,ZLTA,H117214A,1140,6652,C,2701,04/08/2021,04/08/2021,COMMITTED,04/08/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6651,C,2701,03/31/2021,03/31/2021,COMMITTED,03/31/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6649,C,2701,01/21/2021,01/21/2021,COMMITTED,01/21/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6648,C,2701,03/24/2021,03/24/2021,COMMITTED,03/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,5,ZLTA,H117214A,1140,6647,C,2701,02/11/2021,02/11/2021,COMMITTED,02/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6650,C,2701,03/31/2021,03/31/2021,COMMITTED,03/31/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,1,ZLTA,H117214A,1140,6704,C,2701,11/09/2021,11/09/2021,COMMITTED,11/09/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6703,C,2701,11/16/2021,11/16/2021,COMMITTED,11/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,4,ZLTA,H117214A,1140,6674,C,2701,10/21/2021,10/21/2021,COMMITTED,10/21/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,4,ZLTA,H117214A,1140,6669,C,2701,10/28/2021,10/28/2021,COMMITTED,10/28/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,4,ZLTA,H117214A,1140,6668,C,2701,10/14/2021,10/14/2021,COMMITTED,10/14/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,3,ZLTA,H117214A,1140,6667,C,2701,10/07/2021,10/07/2021,COMMITTED,10/07/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,3,ZLTA,H117214A,1140,6666,C,2701,09/30/2021,09/30/2021,COMMITTED,09/30/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
,1003505-1,3,ZLTA,H117214A,1140,6665,C,2701,09/23/2021,09/23/2021,COMMITTED,09/23/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,2,ZLTA,H117214A,1140,6321,C,2701,01/14/2021,01/14/2021,COMMITTED,01/14/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,6,ZLTA,H117214A,1140,6320,C,2701,02/25/2021,02/25/2021,COMMITTED,02/25/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|6.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1008018-1,3,ZLTA,H117214A,1130,4630,B,2701,01/11/2022,01/11/2022,COMMITTED,01/11/2022,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
,1012546-1,2,ZLTA,H117214A,1110,5899,A,2719,11/29/2021,11/29/2021,COMMITTED,11/29/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1012546-1,8,ZLTA,H117214A,1110,5884,A,2719,09/27/2021,09/27/2021,COMMITTED,09/27/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,5,ZLTA,H117214A,1140,6530,C,2701,06/30/2021,06/30/2021,COMMITTED,06/30/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|5.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,4,ZLTA,H117214A,1140,6529,C,2701,09/16/2021,09/16/2021,COMMITTED,09/16/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,3,ZLTA,H117214A,1140,6528,C,2701,08/25/2021,08/25/2021,COMMITTED,08/25/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,6,ZLTA,H117214A,1140,6515,C,2701,03/17/2021,03/17/2021,COMMITTED,03/17/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|6.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,3,ZLTA,H117214A,1140,6513,C,2701,02/04/2021,02/04/2021,COMMITTED,02/04/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,2,ZLTA,H117214A,1140,6509,C,2701,01/21/2021,01/21/2021,COMMITTED,01/21/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,3,ZLTA,H117214A,1140,6505,C,2701,04/08/2021,04/08/2021,COMMITTED,04/08/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,3,ZLTA,H117214A,1140,6511,C,2701,01/28/2021,01/28/2021,COMMITTED,01/28/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,3,ZLTA,H117214A,1140,6486,C,2701,04/22/2021,04/22/2021,COMMITTED,04/22/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,4,ZLTA,H117214A,1140,6458,C,2701,05/26/2021,05/26/2021,COMMITTED,05/26/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,3,ZLTA,H117214A,1140,6457,C,2701,05/26/2021,05/26/2021,COMMITTED,05/26/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,4,ZLTA,H117214A,1140,6452,C,2701,06/03/2021,06/03/2021,COMMITTED,06/03/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,3,ZLTA,H117214A,1140,6451,C,2701,07/29/2021,07/29/2021,COMMITTED,07/29/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,4,ZLTA,H117214A,1140,6450,C,2701,07/22/2021,07/22/2021,COMMITTED,07/22/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,1,ZLTA,H117214A,1140,6423,C,2701,01/28/2021,01/28/2021,COMMITTED,01/28/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1003505-1,4,ZLTA,H117214A,1140,6324,C,2701,04/15/2021,04/15/2021,COMMITTED,04/15/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,9,ZLTA,H117214A,870,1500,-,2702,10/25/2021,10/25/2021,COMMITTED,10/25/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|8.0||N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,13,ZLTA,H117214A,870,1473,-,2702,07/20/2021,07/20/2021,COMMITTED,07/20/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|5.0||N/A|UN-RAT|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,18,ZLTA,H117214A,870,1471,-,2702,06/21/2021,06/21/2021,COMMITTED,06/21/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|3.0||N/A|UN-RAT|N|15.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,8,ZLTA,H117214A,870,1466,-,2702,06/02/2021,06/02/2021,COMMITTED,06/02/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|4.0||N/A|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,22,ZLTA,H117214A,870,1465,-,2702,01/27/2021,01/27/2021,COMMITTED,01/27/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|12.0||N/A|UN-RAT|N|10.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,23,ZLTA,H117214A,870,1462,-,2702,04/13/2021,04/13/2021,COMMITTED,04/13/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|17.0||N/A|UN-RAT|N|6.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825656-1,4,ZLTA,H117214A,870,1458,-,2702,03/30/2021,03/30/2021,COMMITTED,03/30/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|2.0||N/A|UN-RAT|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,2,ZLTA,H117214A,880,2171,-,2702,07/28/2021,07/28/2021,COMMITTED,07/28/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2170,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2169,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,6,ZLTA,H117214A,880,2168,-,2702,07/26/2021,07/26/2021,COMMITTED,07/26/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|2.0||N/A|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,1,ZLTA,H117214A,880,2121,-,2702,06/08/2021,06/08/2021,COMMITTED,06/08/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2109,-,2702,02/24/2021,02/24/2021,COMMITTED,02/24/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2108,-,2702,04/28/2021,04/28/2021,COMMITTED,04/28/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|1.0||N/A|UN-RAT|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2107,-,2702,02/08/2021,02/08/2021,COMMITTED,02/08/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2132,-,2702,06/22/2021,06/22/2021,COMMITTED,06/22/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|1.0||N/A|UN-RAT|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,4,ZLTA,H117214A,880,2131,-,2702,07/02/2021,07/02/2021,COMMITTED,07/02/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||N/A|UN-RAT|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,2,ZLTA,H117214A,880,2122,-,2702,06/22/2021,06/22/2021,COMMITTED,06/22/2021,UTC Schedule under lead time / change,,N00019-18-C-1037|DO-A1|N|1.0||N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,2,ZLTA,H117214A,880,2120,-,2702,06/02/2021,06/02/2021,COMMITTED,06/02/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,825669-1,1,ZLTA,H117214A,880,2119,-,2702,06/02/2021,06/02/2021,COMMITTED,06/02/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
